implementation_id,project_id,engine_id,instrument_id,instrument_name,operation_type,operation_description,falsifier,implementation_sha256
bias-atlas-instrument-03-implementation,bias-atlas,bias-atlas-room-engine,bias-atlas-instrument-03,claim boundary,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5bc8277d94c6d9fbce58c7eef14c1cec403e49a62eb7d455e2bf9ec03708a84f
bias-atlas-instrument-04-implementation,bias-atlas,bias-atlas-room-engine,bias-atlas-instrument-04,close-read queue,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f25cafc27060986ccee3016d02e7da7d206afe5e7ef1af6d8bffbfac9e87d3b7
genocide-lab-instrument-01-implementation,genocide-lab,genocide-lab-room-engine,genocide-lab-instrument-01,baseline answer,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",0be7577a1576b6d249c9385075d9d885aaa9e692033060d952daadbb722a7767
genocide-lab-instrument-02-implementation,genocide-lab,genocide-lab-room-engine,genocide-lab-instrument-02,structured review,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",de0dadd4b70f6fc2f2585d7efdf350a8845a92f007febe45254b42a887e88884
genocide-lab-instrument-03-implementation,genocide-lab,genocide-lab-room-engine,genocide-lab-instrument-03,human delta,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",c453f6cd43e428b95a5e221de654b99597b36dc616212461b9120b867a8049dd
genocide-lab-instrument-04-implementation,genocide-lab,genocide-lab-room-engine,genocide-lab-instrument-04,confidence gate,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f3bb36beb5f262147375489585fb76cf45cee687ccfbd92d6dfccaa678c91872
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-01-implementation,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-room-engine,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-01,item registry,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f3cf2096c116aa047a2d50c7930910d9009582db680b98ef987277b66f45cb92
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-02-implementation,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-room-engine,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-02,authority classifier,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",6a4f091f5b601b8c034542e62014154d0e961fea2516beb85c93761ed6e7edd4
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-03-implementation,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-room-engine,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-03,route selector,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",af498e946aa8ebafcd3f3899bedf6363725004141fe88752ae7ab2b53bf34d87
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-04-implementation,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-room-engine,mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3-instrument-04,promotion decision,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",33976169c493f96efa56ba67041ebece02bf97a8b96f4fc0cf721fe0f4583c61
mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-01-implementation,mb-muranoos-red-team-prism-observatory-handoff-package-v1,mb-muranoos-red-team-prism-observatory-handoff-package-v1-room-engine,mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",39dbabb22fffcb3482ffab1f1b75c7c1042a9ea2dbb4e60cf1971a89dbde7ff8
mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-02-implementation,mb-muranoos-red-team-prism-observatory-handoff-package-v1,mb-muranoos-red-team-prism-observatory-handoff-package-v1-room-engine,mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",98e7c1d57f1ac89d5852ff102a9ac0adeab63d7638784f13c499c4629b95c705
mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-03-implementation,mb-muranoos-red-team-prism-observatory-handoff-package-v1,mb-muranoos-red-team-prism-observatory-handoff-package-v1-room-engine,mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3aa35a358b76a2ffc3b80362fb754dfd9127d4df2566daa795dc4d38ed0ed899
mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-04-implementation,mb-muranoos-red-team-prism-observatory-handoff-package-v1,mb-muranoos-red-team-prism-observatory-handoff-package-v1-room-engine,mb-muranoos-red-team-prism-observatory-handoff-package-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",0203e64b9fc296d08e2ae93fcbdefc5256927822a6d956bfc49a8703cf2308a1
mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-01-implementation,mb-muranoos-red-team-proper-handoff-package-pass-1,mb-muranoos-red-team-proper-handoff-package-pass-1-room-engine,mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",54cf60eec4bb720558c9a15649c55ffd39ea5f990b48d47465c6a6ca60afd786
mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-02-implementation,mb-muranoos-red-team-proper-handoff-package-pass-1,mb-muranoos-red-team-proper-handoff-package-pass-1-room-engine,mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",b488ec85cc478ecd3baef87ac8db9ea6697269b1db753a11b3719b52b50d92ad
mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-03-implementation,mb-muranoos-red-team-proper-handoff-package-pass-1,mb-muranoos-red-team-proper-handoff-package-pass-1-room-engine,mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",e49f6f015e58c9a311972e9a95e3c9539581981ba93b94d2182fa779a8491df3
mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-04-implementation,mb-muranoos-red-team-proper-handoff-package-pass-1,mb-muranoos-red-team-proper-handoff-package-pass-1-room-engine,mb-muranoos-red-team-proper-handoff-package-pass-1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",43f6168b56323533770f2329e919c91e2be0bacca22a7d0de5c800fbf18f4226
mb-redteamlab-packet1-proper-handoff-done-instrument-01-implementation,mb-redteamlab-packet1-proper-handoff-done,mb-redteamlab-packet1-proper-handoff-done-room-engine,mb-redteamlab-packet1-proper-handoff-done-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",093ef037ef30fb38dd1089a2756f985e7d04bb0ec624d971b8ec233cc85e35f4
mb-redteamlab-packet1-proper-handoff-done-instrument-02-implementation,mb-redteamlab-packet1-proper-handoff-done,mb-redteamlab-packet1-proper-handoff-done-room-engine,mb-redteamlab-packet1-proper-handoff-done-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1015e9d6f9952f41d27b07d73b1e6798cafa011ba31ed2451a800de80920a361
