capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,acceptance_result,claim_after_capture,next_live_capture_step
PCS-CE91C52C9207,PER-E8573E7F9189,PC-DC71AF287F86,mb-internal-operating-support-006,Internal Operating Support Packet 006,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-B55B81EA2453,PER-DF5DAA889E3F,PC-27D1EE083E6B,mb-internal-operating-support-006,Internal Operating Support Packet 006,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C4835773826D,PER-433AC4C7E854,PC-BF97301380E0,mb-internal-operating-support-006,Internal Operating Support Packet 006,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-0D34772F8A2F,PER-BD2DE20FED3B,PC-ECA7A02252F5,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4BF812EEE1B6,PER-D85FBB1D3BF3,PC-A174BACDC35E,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4F28CFB06E80,PER-AC75C1779E0D,PC-69E69181533E,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-46749A8CB899,PER-C0C2A75A75D5,PC-B8488F5D5CCC,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-226046295191,PER-C122B3E9CE2B,PC-2D52D6B56799,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-942C017CCE37,PER-59A53F597DF2,PC-B752AE7F3708,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D71951F162B5,PER-341FDA1E6717,PC-423D8D986301,mb-internal-operating-support-007,Internal Operating Support Packet 007,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4B7CC4227C73,PER-83572304DB74,PC-0543CE758A3D,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-ECD703B63D15,PER-BBCD55E4E799,PC-8615AA23A597,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1C4AAF32ECA5,PER-F44546BBCCC1,PC-8FE13E035B85,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-71E7707F2EAF,PER-C2D0444ED3E4,PC-8FF1A0884B51,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-9E6350780D71,PER-F60948D6D67D,PC-D345D42AE3BD,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-3277818555CF,PER-2FD2FDF3A571,PC-76A97EA6B1A7,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-8EC9105AE247,PER-9936EA336FAE,PC-15B8BFFF94E6,mb-internal-operating-support-008,Internal Operating Support Packet 008,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-690DA23131F2,PER-8F578270942B,PC-2F289C059554,mb-internal-operating-support-009,Internal Operating Support Packet 009,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-A8AC07A5D5A6,PER-2F57C5E3EF28,PC-5CCA681C10B6,mb-internal-operating-support-009,Internal Operating Support Packet 009,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C9CD7E173B62,PER-09844E152700,PC-59CDDCEC8FBF,mb-internal-operating-support-009,Internal Operating Support Packet 009,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
