capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,fixture_hash,operation_hash,expected_output_hash,acceptance_hash,falsifier_hash,acceptance_result,simulated_observation,source_gate,claim_after_capture,next_live_capture_step
PCS-F4CADCD9FC4B,PER-322269404639,PC-7F252F7DD269,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,5865623092a13a05,8fa6abd6f37e129e,66e6a6c88177dd6f,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-614C9240A981,PER-F380D5E4BCCE,PC-07F8DF3E1609,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,2568866f43ba4178,9815ade806360837,935265c858232c97,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7BC59838F600,PER-C36B6B50802C,PC-F790AC05BD21,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,4b24377f33fe1370,0a2e127ce2fac8f5,01f76314b1a94715,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-AFD39FC147B0,PER-4479CE501459,PC-0C07B8DEB43E,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,55ad73befa59e3d3,18ee948dfa9cf565,fa90ed7f5144f031,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-30430C76A44C,PER-59267E1ADCD9,PC-060865C10109,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,1f570b34855e7541,59931e0bc4853049,7d18bc17110fd3ec,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-94F1FA12E398,PER-6ADFDA216AAB,PC-82F645F6C6F6,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,6450baff5f2b77d3,a6570a4de56b3afe,585368d5fbb9ce0e,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-8A1D03448DBE,PER-6AEB62C71C55,PC-1868829B6CEB,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,0d810570d4556898,5699b25875fdd634,4bdaf177578c932e,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-5B3CA65E5F68,PER-681FDB35A24C,PC-A941F920C63D,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,ccbe744ef19ca10e,1ea43940bbc153ef,1124aae4ed910e3d,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-35FE9ABF953D,PER-0951367EFF53,PC-141C4D10259B,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,b13f408974c17b35,13518da8a479290d,c3df6b75983e5084,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C39EC7F41E70,PER-27F37F0D296B,PC-4D8753900D05,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,ced6847c2991f9ec,af5f39aa710ea278,7520415af5c7cfa6,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-E464476CDA42,PER-ED1267AA1C4B,PC-9EC396EFCB4D,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,9512994a045b4b13,37dba587c5206a97,6440609d34adea93,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7F1808654B04,PER-57EE6F2491AF,PC-CA3D6E707A19,mb-murano-chamber-of-record-handoff,Chamber of Record,state transition proof record,deterministic simulated capture,9dfc6d342f3bab24,af5f39aa710ea278,5308e92b0c659b38,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Chamber of Record.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
