project_id,project_title,title,extension,route_score,routing_basis
mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,Russia's Global Reach A Security and Statecraft Assessment 0 PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,Russia’s Global Reach A Security and Statecraft Assessment Graeme P. Herd,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,A Treatise of Human Nature (1739),.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-insinuationengineroom-handoff-done,Insinuation Engine,OceanofPDF.com The Mitrokhin Archive II Christopher Andrew PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-the-interval-chamber-of-refraction-handoff-v1,Interval Chamber of Refraction,OceanofPDF.com The Mitrokhin Archive II Christopher Andrew PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,"All Options on the Table Leaders, Preventive War, and Nuclear Proliferation Rachel Elizabeth Whitlark",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,Charlie Trotters Vegetables 93794AD79DAD4B368F1FB73E25F729FD,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,Charlie Trotters Vegetables 93794AD79DAD4B368F1FB73E25F729FD (2),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,"Battle Ready (2004) Clancy, Tom Nf Commanders",.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,"Battle Ready (2004) Clancy, Tom Nf Commanders (2021 01 02 03 51 07 UTC)",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-isc-symposium-command-room-handoff-pass3-done,ISC Symposium Command,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,Judgment in Moscow Vladimir Bukovsky,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,Judgment in Moscow Vladimir Bukovsky PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-pass-02-done,Judgment/status pass; L-01..L-04 non-blocking limitations,The Judgment of Paris Gore Vidal PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,(Military Profiles) Dennis Showalter William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,"(Military Profiles) Dennis Showalter, William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) Unknown",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-proper-handoff-archive-2026-04-15,Largest (148 files); replay_overlay/ pinned to HEAD 039f2cd...; deterministic replay,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",(Military Profiles) Dennis Showalter William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""","(Military Profiles) Dennis Showalter, William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) Unknown",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche1-handoff-package-2026-04-11,Leanest blueprint-only; only with named rollback doc,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
